mqtt_topic,traffic_count,attack_count,attack_rate
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/3180/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/3200/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/5815/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-11/data/1654/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/2157/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/5374/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/1514/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-1/data/2680/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/2695/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/8563/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/3404/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/6136/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-2/data/2157/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/2742/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/3969/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/5254/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-2/data/2667/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-2/data/2956/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/3096/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/1705/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-1/data/2839/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/6572/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/2119/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/868/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/998/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/523/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-13/data/1046/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/3298/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/6394/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/3310/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/5393/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-11/data/1594/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-11/data/2298/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/480/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-2/data/737/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/4618/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-1/data/2794/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/2580/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/3616/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/6479/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/3023/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/4039/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/4120/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/3774/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/3407/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/3414/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/6804/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/2672/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/3982/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/6374/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/2052/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/4554/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/2016/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/4255/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/753/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/4267/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/6640/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-11/data/367/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/6806/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/6684/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/5131/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-1/data/1372/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/2134/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/2597/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-13/data/214/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/6212/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/722/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/3959/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/996/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/2137/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/1494/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/3059/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/4465/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/834/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/4372/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-13/data/1574/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/5386/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/4719/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/4557/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/485/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/3636/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/150/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/5881/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/2027/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/8019/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-13/data/1129/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/3489/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/4663/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/3837/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/1839/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/3798/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/1870/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/9034/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/2255/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-11/data/749/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/2527/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-13/data/1602/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/7799/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/1350/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-1/data/2217/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/344/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/4170/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/5455/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/5502/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/8459/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-1/data/510/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/3717/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/173/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/6499/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/4572/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/2625/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/1498/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/5186/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/423/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/3148/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-13/data/204/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/3091/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/4031/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-1/data/2881/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/128/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-1/data/2926/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/2831/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/1653/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/1930/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/3827/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/5117/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/1525/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/1027/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/4277/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-13/data/752/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/542/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/5861/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/2814/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/4592/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/1208/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-2/data/2657/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/4637/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/4997/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/5387/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/3632/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/1101/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/1745/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/5154/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/6163/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/5221/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/2828/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/1291/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/2410/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/1819/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/1902/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/879/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/4213/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/4887/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/5368/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/5003/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-13/data/2084/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/5352/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/3122/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/2137/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/1010/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/4290/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/728/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/3013/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/3950/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/5608/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/3847/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/3001/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/2437/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/2283/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/8725/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-13/data/1000/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/1762/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/9113/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/4085/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/357/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-1/data/2469/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/3734/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/6068/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/2956/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/4276/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/4561/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/6763/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/987/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/8729/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/5295/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/3673/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/2971/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/692/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/1027/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/690/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/2771/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/2195/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/781/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/1771/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/3835/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/476/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/705/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/4094/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/4411/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/2072/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/3663/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/3280/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/3602/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/4015/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/5167/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/6843/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/5242/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/2801/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/3397/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/98/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/3602/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-2/data/2177/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/755/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/1013/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/3293/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/16/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/593/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/1817/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/2149/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/4374/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-1/data/167/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/793/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/4206/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-13/data/2170/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/2250/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/2318/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/9208/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/5021/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/5553/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/2565/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/2045/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/2956/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-11/data/2166/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/4466/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/9802/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-2/data/2095/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/1804/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-11/data/2193/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/4177/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/5244/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/8328/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-11/data/2103/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/9104/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/4316/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/3519/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-1/data/2893/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/8871/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/4159/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/9160/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/1824/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/4232/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/1682/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/4378/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/2185/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/6936/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/5104/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/5312/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/4399/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/4077/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/1345/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-11/data/949/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/1598/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/6450/10000,1,1,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-0/data/5440/10000,1,1,100.0
